CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
ae6bd8c7d034        resin_supervisor    0.04%               56.52MiB / 975.7MiB   5.79%               0B / 0B             53.7MB / 98.3kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
000be60b20b0        jason_5_1           10.18%              266.7MiB / 975.7MiB   27.34%              3.35MB / 278kB      139MB / 6.46MB      0
6b57706e8822        hwbridge_4_1        1.49%               25.15MiB / 975.7MiB   2.58%               1.96MB / 1.24MB     8.19kB / 0B         0
568dd920183e        comm_3_1            1.80%               22.02MiB / 975.7MiB   2.26%               173kB / 159kB       8.19kB / 0B         0
7c5afbf70181        mavros_2_1          3.08%               52.27MiB / 975.7MiB   5.36%               2.72MB / 611kB      131kB / 0B          0
f50d4a92f28b        master_1_1          1.31%               54.77MiB / 975.7MiB   5.61%               750kB / 471kB       360kB / 8.19kB      0
ae6bd8c7d034        resin_supervisor    0.10%               56.52MiB / 975.7MiB   5.79%               0B / 0B             53.7MB / 98.3kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
000be60b20b0        jason_5_1           8.85%               266.7MiB / 975.7MiB   27.34%              3.35MB / 280kB      139MB / 6.46MB      0
6b57706e8822        hwbridge_4_1        1.56%               25.15MiB / 975.7MiB   2.58%               1.96MB / 1.24MB     8.19kB / 0B         0
568dd920183e        comm_3_1            1.77%               22.02MiB / 975.7MiB   2.26%               176kB / 162kB       8.19kB / 0B         0
7c5afbf70181        mavros_2_1          2.90%               52.27MiB / 975.7MiB   5.36%               2.74MB / 614kB      131kB / 0B          0
f50d4a92f28b        master_1_1          1.27%               54.77MiB / 975.7MiB   5.61%               750kB / 471kB       360kB / 8.19kB      0
ae6bd8c7d034        resin_supervisor    0.02%               56.52MiB / 975.7MiB   5.79%               0B / 0B             53.7MB / 98.3kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
000be60b20b0        jason_5_1           8.31%               266.7MiB / 975.7MiB   27.34%              3.35MB / 281kB      139MB / 6.46MB      0
6b57706e8822        hwbridge_4_1        1.54%               25.14MiB / 975.7MiB   2.58%               1.97MB / 1.24MB     8.19kB / 0B         0
568dd920183e        comm_3_1            1.78%               22.02MiB / 975.7MiB   2.26%               178kB / 165kB       8.19kB / 0B         0
7c5afbf70181        mavros_2_1          2.88%               52.27MiB / 975.7MiB   5.36%               2.76MB / 616kB      131kB / 0B          0
f50d4a92f28b        master_1_1          1.29%               54.77MiB / 975.7MiB   5.61%               750kB / 471kB       360kB / 8.19kB      0
ae6bd8c7d034        resin_supervisor    0.02%               56.52MiB / 975.7MiB   5.79%               0B / 0B             53.7MB / 98.3kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
000be60b20b0        jason_5_1           11.48%              266.6MiB / 975.7MiB   27.33%              3.35MB / 283kB      139MB / 6.46MB      0
6b57706e8822        hwbridge_4_1        1.62%               25.14MiB / 975.7MiB   2.58%               1.97MB / 1.25MB     8.19kB / 0B         0
568dd920183e        comm_3_1            1.76%               22.02MiB / 975.7MiB   2.26%               182kB / 169kB       8.19kB / 0B         0
7c5afbf70181        mavros_2_1          3.26%               52.27MiB / 975.7MiB   5.36%               2.78MB / 619kB      131kB / 0B          0
f50d4a92f28b        master_1_1          1.29%               54.77MiB / 975.7MiB   5.61%               750kB / 471kB       360kB / 8.19kB      0
ae6bd8c7d034        resin_supervisor    0.02%               56.52MiB / 975.7MiB   5.79%               0B / 0B             53.7MB / 98.3kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
000be60b20b0        jason_5_1           8.15%               266.6MiB / 975.7MiB   27.33%              3.36MB / 285kB      139MB / 6.46MB      0
6b57706e8822        hwbridge_4_1        1.49%               25.14MiB / 975.7MiB   2.58%               1.97MB / 1.25MB     8.19kB / 0B         0
568dd920183e        comm_3_1            1.71%               22.02MiB / 975.7MiB   2.26%               185kB / 171kB       8.19kB / 0B         0
7c5afbf70181        mavros_2_1          2.75%               52.27MiB / 975.7MiB   5.36%               2.79MB / 621kB      131kB / 0B          0
f50d4a92f28b        master_1_1          1.21%               54.77MiB / 975.7MiB   5.61%               750kB / 471kB       360kB / 8.19kB      0
ae6bd8c7d034        resin_supervisor    0.10%               56.52MiB / 975.7MiB   5.79%               0B / 0B             53.7MB / 98.3kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
