CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
924ce121d5f6        master_1_1          1.08%               57.33MiB / 975.7MiB   5.88%               763kB / 249kB       49.5MB / 8.19kB     0
d1de42f0a768        resin_supervisor    0.03%               47MiB / 975.7MiB      4.82%               0B / 0B             58.8MB / 98.3kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
bc004ae1055f        python_4_1          0.74%               24.12MiB / 975.7MiB   2.47%               44.2kB / 32.1kB     8.13MB / 0B         0
1eb2452d54cc        stoic_albattani     0.00%               0B / 0B               0.00%               0B / 0B             0B / 0B             0
d7f70a6e73c9        hwbridge_3_1        6.41%               28.13MiB / 975.7MiB   2.88%               816kB / 516kB       11.7MB / 0B         0
4a2e0cbc7f96        mavros_2_1          2.85%               53.2MiB / 975.7MiB    5.45%               5.41MB / 1.37MB     73.1MB / 0B         0
924ce121d5f6        master_1_1          1.07%               57.33MiB / 975.7MiB   5.88%               763kB / 249kB       49.5MB / 8.19kB     0
d1de42f0a768        resin_supervisor    24.10%              47.06MiB / 975.7MiB   4.82%               0B / 0B             58.8MB / 98.3kB     0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
bc004ae1055f        python_4_1          0.81%               24.12MiB / 975.7MiB   2.47%               45.9kB / 33kB       8.13MB / 0B         0
1eb2452d54cc        stoic_albattani     0.00%               0B / 0B               0.00%               0B / 0B             0B / 0B             0
d7f70a6e73c9        hwbridge_3_1        6.81%               28.13MiB / 975.7MiB   2.88%               820kB / 519kB       11.7MB / 0B         0
4a2e0cbc7f96        mavros_2_1          2.97%               53.2MiB / 975.7MiB    5.45%               5.43MB / 1.37MB     73.1MB / 0B         0
924ce121d5f6        master_1_1          1.10%               57.33MiB / 975.7MiB   5.88%               763kB / 249kB       49.5MB / 8.19kB     0
d1de42f0a768        resin_supervisor    0.20%               47.05MiB / 975.7MiB   4.82%               0B / 0B             58.8MB / 98.3kB     0
